"ticker","year","GHG","yearcount","chat_company"
"MU",2012,612018.61,13,"MICRON TECHNOLOGY, INC."
"MU",2013,611990.79,13,"MICRON TECHNOLOGY, INC."
"MU",2014,542526.21,13,"MICRON TECHNOLOGY, INC."
"MU",2015,517691.16,13,"MICRON TECHNOLOGY, INC."
"MU",2016,552045.37,13,"MICRON TECHNOLOGY, INC."
"MU",2017,510000.65,13,"MICRON TECHNOLOGY, INC."
"MU",2018,516854.15,13,"MICRON TECHNOLOGY, INC."
"MU",2019,649697,13,"MICRON TECHNOLOGY, INC."
"MU",2020,576747,13,"MICRON TECHNOLOGY, INC."
"MU",2021,311443,13,"MICRON TECHNOLOGY, INC."
"MU",2022,325148,13,"MICRON TECHNOLOGY, INC."
"N/A (Acquired)",2010,398955,13,"CYTEC INDUSTRIES INC."
"N/A (Acquired)",2011,40333,13,"CYTEC INDUSTRIES INC."
"N/A (Acquired)",2012,36808,13,"CYTEC INDUSTRIES INC."
"N/A (Acquired)",2013,37305,13,"CYTEC INDUSTRIES INC."
"N/A (Acquired)",2014,66270,13,"CYTEC INDUSTRIES INC."
"N/A (Acquired)",2015,67057,13,"CYTEC INDUSTRIES INC."
"N/A (Acquired)",2016,69057,13,"CYTEC INDUSTRIES INC."
"N/A (Acquired)",2017,67296,13,"CYTEC INDUSTRIES INC."
"N/A (Acquired)",2018,74926,13,"CYTEC INDUSTRIES INC."
"N/A (Acquired)",2019,37605,13,"CYTEC INDUSTRIES INC."
"N/A (Acquired)",2020,40203,13,"CYTEC INDUSTRIES INC."
"N/A (Acquired)",2021,40989,13,"CYTEC INDUSTRIES INC."
"N/A (Acquired)",2022,40223,13,"CYTEC INDUSTRIES INC."
"NEE",2010,78649492.368,13,"FPL ENERGY OPERATION SERVICES, INC"
"NEE",2011,44002281.43569,13,"FPL ENERGY OPERATION SERVICES, INC"
"NEE",2012,49276238.342976,13,"FPL ENERGY OPERATION SERVICES, INC"
"NEE",2013,45808407.871654,13,"FPL ENERGY OPERATION SERVICES, INC"
"NEE",2014,48641830.78765,13,"FPL ENERGY OPERATION SERVICES, INC"
"NEE",2015,97177801.4863,13,"FPL ENERGY OPERATION SERVICES, INC"
"NEE",2016,42905419.77632,13,"FPL ENERGY OPERATION SERVICES, INC"
"NEE",2017,43596586.05248,13,"FPL ENERGY OPERATION SERVICES, INC"
"NEE",2018,52298338.60576,13,"FPL ENERGY OPERATION SERVICES, INC"
"NEE",2019,167969278.6608,13,"FPL ENERGY OPERATION SERVICES, INC"
"NEE",2020,164902205.9864,13,"FPL ENERGY OPERATION SERVICES, INC"
"NEE",2021,158325477,13,"FPL ENERGY OPERATION SERVICES, INC"
"NEE",2022,166570117.2496,13,"FPL ENERGY OPERATION SERVICES, INC"
"NEU",2010,86472,13,"NEWMARKET CORPORATION"
"NEU",2011,88874,13,"NEWMARKET CORPORATION"
"NEU",2012,82948,13,"NEWMARKET CORPORATION"
"NEU",2013,91206,13,"NEWMARKET CORPORATION"
"NEU",2014,100942,13,"NEWMARKET CORPORATION"
"NEU",2015,98922,13,"NEWMARKET CORPORATION"
"NEU",2016,97282,13,"NEWMARKET CORPORATION"
"NEU",2017,99294,13,"NEWMARKET CORPORATION"
"NEU",2018,100308,13,"NEWMARKET CORPORATION"
"NEU",2019,102406,13,"NEWMARKET CORPORATION"
"NEU",2020,100088,13,"NEWMARKET CORPORATION"
"NEU",2021,103816,13,"NEWMARKET CORPORATION"
"NEU",2022,102932,13,"NEWMARKET CORPORATION"
"NI",2010,16116942,13,"NORTHERN INDIANA PUBLIC SERVICE COMPANY"
"NI",2011,2032348,13,"NORTHERN INDIANA PUBLIC SERVICE COMPANY"
"NI",2012,1743201,13,"NORTHERN INDIANA PUBLIC SERVICE COMPANY"
"NI",2013,1505250,13,"NORTHERN INDIANA PUBLIC SERVICE COMPANY"
"NI",2014,1413907.8,13,"NORTHERN INDIANA PUBLIC SERVICE COMPANY"
"NI",2015,11758680,13,"NORTHERN INDIANA PUBLIC SERVICE COMPANY"
"NI",2016,11680034,13,"NORTHERN INDIANA PUBLIC SERVICE COMPANY"
"NI",2017,11315724,13,"NORTHERN INDIANA PUBLIC SERVICE COMPANY"
"NI",2018,12361372,13,"NORTHERN INDIANA PUBLIC SERVICE COMPANY"
"NI",2019,9977358,13,"NORTHERN INDIANA PUBLIC SERVICE COMPANY"
"NI",2020,6918113,13,"NORTHERN INDIANA PUBLIC SERVICE COMPANY"
"NI",2021,7808985,13,"NORTHERN INDIANA PUBLIC SERVICE COMPANY"
"NI",2022,5982210,13,"NORTHERN INDIANA PUBLIC SERVICE COMPANY"
"NSANY",2010,102263,13,"NISSAN NORTH AMERICA, INC."
"NSANY",2011,99040,13,"NISSAN NORTH AMERICA, INC."
"NSANY",2012,105584,13,"NISSAN NORTH AMERICA, INC."
"NSANY",2013,124771,13,"NISSAN NORTH AMERICA, INC."
"NSANY",2014,125616,13,"NISSAN NORTH AMERICA, INC."
"NSANY",2015,45892,13,"NISSAN NORTH AMERICA, INC."
"NSANY",2016,113221,13,"NISSAN NORTH AMERICA, INC."
"NSANY",2017,105924,13,"NISSAN NORTH AMERICA, INC."
"NSANY",2018,109635,13,"NISSAN NORTH AMERICA, INC."
"NSANY",2019,103120,13,"NISSAN NORTH AMERICA, INC."
"NSANY",2020,78047,13,"NISSAN NORTH AMERICA, INC."
"NSANY",2021,87810,13,"NISSAN NORTH AMERICA, INC."
"NSANY",2022,96882,13,"NISSAN NORTH AMERICA, INC."
"NTR",2010,1281518,13,"AGRIUM U.S. INC"
"NTR",2011,650353,13,"AGRIUM U.S. INC"
"NTR",2012,2697144,13,"AGRIUM U.S. INC"
"NTR",2013,2497656,13,"AGRIUM U.S. INC"
"NTR",2014,2280350,13,"AGRIUM U.S. INC"
"NTR",2015,2244188,13,"AGRIUM U.S. INC"
"NTR",2016,2095808,13,"AGRIUM U.S. INC"
"NTR",2017,2208638,13,"AGRIUM U.S. INC"
"NTR",2018,2705056,13,"AGRIUM U.S. INC"
"NTR",2019,2095512,13,"AGRIUM U.S. INC"
"NTR",2020,2201470,13,"AGRIUM U.S. INC"
"NTR",2021,1834810,13,"AGRIUM U.S. INC"
"NTR",2022,2339156,13,"AGRIUM U.S. INC"
"NUE",2010,10743214.13,13,"NUCOR STEEL CORPORATION"
"NUE",2011,11418973.34,13,"NUCOR STEEL CORPORATION"
"NUE",2012,11748459.62,13,"NUCOR STEEL CORPORATION"
"NUE",2013,11013631.22,13,"NUCOR STEEL CORPORATION"
"NUE",2014,11966697.56,13,"NUCOR STEEL CORPORATION"
"NUE",2015,12593940.99,13,"NUCOR STEEL CORPORATION"
"NUE",2016,15504521.19,13,"NUCOR STEEL CORPORATION"
"NUE",2017,15113630.1,13,"NUCOR STEEL CORPORATION"
"NUE",2018,17338683.12,13,"NUCOR STEEL CORPORATION"
"NUE",2019,16664622.36,13,"NUCOR STEEL CORPORATION"
"NUE",2020,16945052.34,13,"NUCOR STEEL CORPORATION"
"NUE",2021,17234298.18,13,"NUCOR STEEL CORPORATION"
"NUE",2022,15987151.26,13,"NUCOR STEEL CORPORATION"
"NWE",2010,12644921.7736,13,"NORTHWESTERN CORPORATION DBA NORTHWESTERN ENERGY"
"NWE",2011,11789592.15734,13,"NORTHWESTERN CORPORATION DBA NORTHWESTERN ENERGY"
"NWE",2012,10987531.7832,13,"NORTHWESTERN CORPORATION DBA NORTHWESTERN ENERGY"
"NWE",2013,11280246.95296,13,"NORTHWESTERN CORPORATION DBA NORTHWESTERN ENERGY"
"NWE",2014,11763625.9362,13,"NORTHWESTERN CORPORATION DBA NORTHWESTERN ENERGY"
"NWE",2015,9856074.12036,13,"NORTHWESTERN CORPORATION DBA NORTHWESTERN ENERGY"
"NWE",2016,9902145.19134,13,"NORTHWESTERN CORPORATION DBA NORTHWESTERN ENERGY"
"NWE",2017,10166962.88646,13,"NORTHWESTERN CORPORATION DBA NORTHWESTERN ENERGY"
"NWE",2018,11557420.61376,13,"NORTHWESTERN CORPORATION DBA NORTHWESTERN ENERGY"
"NWE",2019,8150475.95378,13,"NORTHWESTERN CORPORATION DBA NORTHWESTERN ENERGY"
"NWE",2020,1373102.07516,13,"NORTHWESTERN CORPORATION DBA NORTHWESTERN ENERGY"
"NWE",2021,1629105.3024,13,"NORTHWESTERN CORPORATION DBA NORTHWESTERN ENERGY"
"NWE",2022,1899282.812,13,"NORTHWESTERN CORPORATION DBA NORTHWESTERN ENERGY"
"OC",2010,3490152,13,"OWWNES CORNING , INC"
"OC",2011,855068.5,13,"OWWNES CORNING , INC"
"OC",2012,843700.5,13,"OWWNES CORNING , INC"
"OC",2013,938601,13,"OWWNES CORNING , INC"
"OC",2014,933512,13,"OWWNES CORNING , INC"
"OC",2015,830677,13,"OWWNES CORNING , INC"
"OC",2016,768553,13,"OWWNES CORNING , INC"
"OC",2017,926299,13,"OWWNES CORNING , INC"
"OC",2018,980694,13,"OWWNES CORNING , INC"
"OC",2019,5885202,13,"OWWNES CORNING , INC"
"OC",2020,5324202,13,"OWWNES CORNING , INC"
"OC",2021,6088770,13,"OWWNES CORNING , INC"
"OC",2022,6341016,13,"OWWNES CORNING , INC"
"OGE",2010,154540913.68,13,"OGE ENERGY CORPORATION"
"OGE",2011,170997880.72,13,"OGE ENERGY CORPORATION"
"OGE",2012,159974897.6,13,"OGE ENERGY CORPORATION"
"OGE",2013,142606688.24,13,"OGE ENERGY CORPORATION"
"OGE",2014,139476528.16,13,"OGE ENERGY CORPORATION"
"OGE",2015,118929563.12,13,"OGE ENERGY CORPORATION"
"OGE",2016,125719866.96,13,"OGE ENERGY CORPORATION"
"OGE",2017,111178917.68,13,"OGE ENERGY CORPORATION"
"OGE",2018,101777718.16,13,"OGE ENERGY CORPORATION"
"OGE",2019,86827533.92,13,"OGE ENERGY CORPORATION"
"OGE",2020,87624713.28,13,"OGE ENERGY CORPORATION"
"OGE",2021,92287812.32,13,"OGE ENERGY CORPORATION"
"OGE",2022,71635304.88,13,"OGE ENERGY CORPORATION"
"OI",2010,1581404,13,"OWENS-ILLINOIS, INC."
"OI",2011,6228534.72,13,"OWENS-ILLINOIS, INC."
"OI",2012,6260597.28,13,"OWENS-ILLINOIS, INC."
"OI",2013,6278981.12,13,"OWENS-ILLINOIS, INC."
"OI",2014,6140391.2,13,"OWENS-ILLINOIS, INC."
"OI",2015,3004365.64,13,"OWENS-ILLINOIS, INC."
"OI",2016,2363863,13,"OWENS-ILLINOIS, INC."
"OI",2017,3116328.76,13,"OWENS-ILLINOIS, INC."
"OI",2018,2991032.24,13,"OWENS-ILLINOIS, INC."
"OI",2019,1117045,13,"OWENS-ILLINOIS, INC."
"OI",2020,1090951,13,"OWENS-ILLINOIS, INC."
"OI",2021,1112283,13,"OWENS-ILLINOIS, INC."
"OI",2022,1096984,13,"OWENS-ILLINOIS, INC."
"OLN",2010,163038,13,"OLIN CORPORATION"
"OLN",2011,333150,13,"OLIN CORPORATION"
"OLN",2012,332274,13,"OLIN CORPORATION"
"OLN",2013,599778,13,"OLIN CORPORATION"
"OLN",2014,573960,13,"OLIN CORPORATION"
"OLN",2015,12152586,13,"OLIN CORPORATION"
"OLN",2016,13159194,13,"OLIN CORPORATION"
"OLN",2017,11875884,13,"OLIN CORPORATION"
"OLN",2018,15544704,13,"OLIN CORPORATION"
"OLN",2019,13755198,13,"OLIN CORPORATION"
"OLN",2020,13192452,13,"OLIN CORPORATION"
"OLN",2021,12370170,13,"OLIN CORPORATION"
"OLN",2022,11581014,13,"OLIN CORPORATION"
"OTTR",2010,24360151.332,13,"OTTER TAIL CORPORATION"
"OTTR",2011,21926570.496,13,"OTTER TAIL CORPORATION"
"OTTR",2012,19977049.872,13,"OTTER TAIL CORPORATION"
"OTTR",2013,22145283.972,13,"OTTER TAIL CORPORATION"
"OTTR",2014,20179262.046,13,"OTTER TAIL CORPORATION"
"OTTR",2015,12027098.892,13,"OTTER TAIL CORPORATION"
"OTTR",2016,14602241.586,13,"OTTER TAIL CORPORATION"
"OTTR",2017,15511436.064,13,"OTTER TAIL CORPORATION"
"OTTR",2018,19381880.166,13,"OTTER TAIL CORPORATION"
"OTTR",2019,16399456.05,13,"OTTER TAIL CORPORATION"
"OTTR",2020,13343653.23,13,"OTTER TAIL CORPORATION"
"OTTR",2021,14124118.518,13,"OTTER TAIL CORPORATION"
"OTTR",2022,13325822.394,13,"OTTER TAIL CORPORATION"
"OXY",2010,183465394.921409,13,"OCCIDENTAL PETROLEUM CORPORATIONS"
"OXY",2011,302873953.750028,13,"OCCIDENTAL PETROLEUM CORPORATIONS"
"OXY",2012,331176128.443296,13,"OCCIDENTAL PETROLEUM CORPORATIONS"
"OXY",2013,361686349.478225,13,"OCCIDENTAL PETROLEUM CORPORATIONS"
"OXY",2014,315301120.547774,13,"OCCIDENTAL PETROLEUM CORPORATIONS"
"OXY",2015,258223861.365466,13,"OCCIDENTAL PETROLEUM CORPORATIONS"
"OXY",2016,283047516.558291,13,"OCCIDENTAL PETROLEUM CORPORATIONS"
"OXY",2017,294563837.7488,13,"OCCIDENTAL PETROLEUM CORPORATIONS"
"OXY",2018,275311816.976,13,"OCCIDENTAL PETROLEUM CORPORATIONS"
"OXY",2019,396402537.28,13,"OCCIDENTAL PETROLEUM CORPORATIONS"
"OXY",2020,369484498.848,13,"OCCIDENTAL PETROLEUM CORPORATIONS"
"OXY",2021,333120054.96,13,"OCCIDENTAL PETROLEUM CORPORATIONS"
"OXY",2022,332189856.4,13,"OCCIDENTAL PETROLEUM CORPORATIONS"
"PCG",2010,1881517,13,"PACIFIC GAS AND ELECTRIC COMPANY"
"PCG",2011,2634184,13,"PACIFIC GAS AND ELECTRIC COMPANY"
"PCG",2012,3129616,13,"PACIFIC GAS AND ELECTRIC COMPANY"
"PCG",2013,2998806,13,"PACIFIC GAS AND ELECTRIC COMPANY"
"PCG",2014,3016289,13,"PACIFIC GAS AND ELECTRIC COMPANY"
"PCG",2015,3537333,13,"PACIFIC GAS AND ELECTRIC COMPANY"
"PCG",2016,2925474,13,"PACIFIC GAS AND ELECTRIC COMPANY"
"PCG",2017,2951415,13,"PACIFIC GAS AND ELECTRIC COMPANY"
"PCG",2018,3185982,13,"PACIFIC GAS AND ELECTRIC COMPANY"
"PCG",2019,3229587,13,"PACIFIC GAS AND ELECTRIC COMPANY"
"PCG",2020,3267646,13,"PACIFIC GAS AND ELECTRIC COMPANY"
"PCG",2021,3168589,13,"PACIFIC GAS AND ELECTRIC COMPANY"
"PCG",2022,2798476,13,"PACIFIC GAS AND ELECTRIC COMPANY"
"PEG",2010,18035907.4174,13,"PUBLIC SERVICE ENTERPIRSE GROUP INCORPORATED"
"PEG",2011,13068473.18,13,"PUBLIC SERVICE ENTERPIRSE GROUP INCORPORATED"
"PEG",2012,13180599.4608,13,"PUBLIC SERVICE ENTERPIRSE GROUP INCORPORATED"
"PEG",2013,14311821.8552,13,"PUBLIC SERVICE ENTERPIRSE GROUP INCORPORATED"
"PEG",2014,14839781.3652,13,"PUBLIC SERVICE ENTERPIRSE GROUP INCORPORATED"
"PEG",2015,14441237.5396,13,"PUBLIC SERVICE ENTERPIRSE GROUP INCORPORATED"
"PEG",2016,12482006.3898,13,"PUBLIC SERVICE ENTERPIRSE GROUP INCORPORATED"
"PEG",2017,11493208.2896,13,"PUBLIC SERVICE ENTERPIRSE GROUP INCORPORATED"
"PEG",2018,10691195.1072,13,"PUBLIC SERVICE ENTERPIRSE GROUP INCORPORATED"
"PEG",2019,9210592,13,"PUBLIC SERVICE ENTERPIRSE GROUP INCORPORATED"
"PEG",2020,9175811,13,"PUBLIC SERVICE ENTERPIRSE GROUP INCORPORATED"
"PEG",2021,9573771,13,"PUBLIC SERVICE ENTERPIRSE GROUP INCORPORATED"
"PEG",2022,514826,13,"PUBLIC SERVICE ENTERPIRSE GROUP INCORPORATED"
"PEP",2010,641000,13,"PEPSICO, INC"
"PEP",2011,397631,13,"PEPSICO, INC"
"PEP",2012,371226,13,"PEPSICO, INC"
"PEP",2013,375046,13,"PEPSICO, INC"
"PEP",2014,372253,13,"PEPSICO, INC"
"PEP",2015,396022,13,"PEPSICO, INC"
"PEP",2016,416686,13,"PEPSICO, INC"
"PEP",2017,383475,13,"PEPSICO, INC"
"PEP",2018,400695,13,"PEPSICO, INC"
"PEP",2019,404762,13,"PEPSICO, INC"
"PEP",2020,469217,13,"PEPSICO, INC"
"PEP",2021,507103,13,"PEPSICO, INC"
"PEP",2022,467069,13,"PEPSICO, INC"
"PFE",2010,1760522,13,"PFIZER, INC."
"PFE",2011,442593,13,"PFIZER, INC."
"PFE",2012,395712,13,"PFIZER, INC."
"PFE",2013,408696,13,"PFIZER, INC."
"PFE",2014,406481,13,"PFIZER, INC."
"PFE",2015,1673292,13,"PFIZER, INC."
"PFE",2016,1035292,13,"PFIZER, INC."
"PFE",2017,1025364,13,"PFIZER, INC."
"PFE",2018,1015720,13,"PFIZER, INC."
"PFE",2019,1009676,13,"PFIZER, INC."
"PFE",2020,1112356,13,"PFIZER, INC."
"PFE",2021,1039832,13,"PFIZER, INC."
"PFE",2022,1033476,13,"PFIZER, INC."
"PG",2010,1797106.719,13,"THE PROCTER & GAMBLE COMPANY"
"PG",2011,6890654.069,13,"THE PROCTER & GAMBLE COMPANY"
"PG",2012,6230441.284,13,"THE PROCTER & GAMBLE COMPANY"
"PG",2013,6701683.378,13,"THE PROCTER & GAMBLE COMPANY"
"PG",2014,6804991.062,13,"THE PROCTER & GAMBLE COMPANY"
"PG",2015,6705811.123,13,"THE PROCTER & GAMBLE COMPANY"
"PG",2016,6387157.226,13,"THE PROCTER & GAMBLE COMPANY"
"PG",2017,6532329.193,13,"THE PROCTER & GAMBLE COMPANY"
"PG",2018,6648746.842,13,"THE PROCTER & GAMBLE COMPANY"
"PG",2019,1752005.363,13,"THE PROCTER & GAMBLE COMPANY"
"PG",2020,1838618.568,13,"THE PROCTER & GAMBLE COMPANY"
"PG",2021,1762282.148,13,"THE PROCTER & GAMBLE COMPANY"
"PG",2022,1722791.016,13,"THE PROCTER & GAMBLE COMPANY"
"PKG",2010,3628012,13,"PACKAGING CORPORATION OF AMERICA"
"PKG",2011,3197320,13,"PACKAGING CORPORATION OF AMERICA"
"PKG",2012,3403864,13,"PACKAGING CORPORATION OF AMERICA"
"PKG",2013,3413068,13,"PACKAGING CORPORATION OF AMERICA"
"PKG",2014,3745560,13,"PACKAGING CORPORATION OF AMERICA"
"PKG",2015,5950460,13,"PACKAGING CORPORATION OF AMERICA"
"PKG",2016,6275128,13,"PACKAGING CORPORATION OF AMERICA"
"PKG",2017,6225628,13,"PACKAGING CORPORATION OF AMERICA"
"PKG",2018,6069360,13,"PACKAGING CORPORATION OF AMERICA"
"PKG",2019,6439360,13,"PACKAGING CORPORATION OF AMERICA"
"PKG",2020,6126156,13,"PACKAGING CORPORATION OF AMERICA"
"PKG",2021,6745940,13,"PACKAGING CORPORATION OF AMERICA"
"PKG",2022,5889424,13,"PACKAGING CORPORATION OF AMERICA"
"PNM",2010,5448878.895,13,"PUBLIC SERVICE COMPANY OF NEW MEXICO"
"PNM",2011,23633498.821,13,"PUBLIC SERVICE COMPANY OF NEW MEXICO"
"PNM",2012,21993336.014,13,"PUBLIC SERVICE COMPANY OF NEW MEXICO"
"PNM",2013,23032986.861,13,"PUBLIC SERVICE COMPANY OF NEW MEXICO"
"PNM",2014,21539888.548,13,"PUBLIC SERVICE COMPANY OF NEW MEXICO"
"PNM",2015,19073567.40641,13,"PUBLIC SERVICE COMPANY OF NEW MEXICO"
"PNM",2016,6075327.53728,13,"PUBLIC SERVICE COMPANY OF NEW MEXICO"
"PNM",2017,6390742.17255,13,"PUBLIC SERVICE COMPANY OF NEW MEXICO"
"PNM",2018,4676756.27571,13,"PUBLIC SERVICE COMPANY OF NEW MEXICO"
"PNM",2019,4726549.6113,13,"PUBLIC SERVICE COMPANY OF NEW MEXICO"
"PNM",2020,4806626.08498,13,"PUBLIC SERVICE COMPANY OF NEW MEXICO"
"PNM",2021,4752654.3675,13,"PUBLIC SERVICE COMPANY OF NEW MEXICO"
"PNM",2022,3636945.5143,13,"PUBLIC SERVICE COMPANY OF NEW MEXICO"
"PNW",2010,110315432.61,13,"PINNACLE WEST CAPITAL CORPORATION"
"PNW",2011,67982360.4,13,"PINNACLE WEST CAPITAL CORPORATION"
"PNW",2012,72619210.98,13,"PINNACLE WEST CAPITAL CORPORATION"
"PNW",2013,67144062.87,13,"PINNACLE WEST CAPITAL CORPORATION"
"PNW",2014,64542575.16,13,"PINNACLE WEST CAPITAL CORPORATION"
"PNW",2015,57150661.32,13,"PINNACLE WEST CAPITAL CORPORATION"
"PNW",2016,40258197.72,13,"PINNACLE WEST CAPITAL CORPORATION"
"PNW",2017,50785979.76,13,"PINNACLE WEST CAPITAL CORPORATION"
"PNW",2018,50746697.91,13,"PINNACLE WEST CAPITAL CORPORATION"
"PNW",2019,99911610.288,13,"PINNACLE WEST CAPITAL CORPORATION"
"PNW",2020,101302197.9876,13,"PINNACLE WEST CAPITAL CORPORATION"
"PNW",2021,102573033.33393,13,"PINNACLE WEST CAPITAL CORPORATION"
"PNW",2022,114162380.85204,13,"PINNACLE WEST CAPITAL CORPORATION"
"POR",2010,4932338.3,13,"PORTLAND GENERAL ELECTRIC COMPANY"
"POR",2011,2860003.7,13,"PORTLAND GENERAL ELECTRIC COMPANY"
"POR",2012,2750550.35,13,"PORTLAND GENERAL ELECTRIC COMPANY"
"POR",2013,3907436.3,13,"PORTLAND GENERAL ELECTRIC COMPANY"
"POR",2014,3867281.5,13,"PORTLAND GENERAL ELECTRIC COMPANY"
"POR",2015,4083064.2,13,"PORTLAND GENERAL ELECTRIC COMPANY"
"POR",2016,4041877.9,13,"PORTLAND GENERAL ELECTRIC COMPANY"
"POR",2017,4109669.6,13,"PORTLAND GENERAL ELECTRIC COMPANY"
"POR",2018,4352423.3,13,"PORTLAND GENERAL ELECTRIC COMPANY"
"POR",2019,5629437.8,13,"PORTLAND GENERAL ELECTRIC COMPANY"
"POR",2020,4777713.1,13,"PORTLAND GENERAL ELECTRIC COMPANY"
"POR",2021,3772999,13,"PORTLAND GENERAL ELECTRIC COMPANY"
"POR",2022,3518368.5,13,"PORTLAND GENERAL ELECTRIC COMPANY"
"PPG",2010,15127216,13,"PPG INDUSTRIES, INC."
"PPG",2011,4108487.75,13,"PPG INDUSTRIES, INC."
"PPG",2012,4143620,13,"PPG INDUSTRIES, INC."
"PPG",2013,1133196,13,"PPG INDUSTRIES, INC."
"PPG",2014,1159830,13,"PPG INDUSTRIES, INC."
"PPG",2015,792192,13,"PPG INDUSTRIES, INC."
"PPG",2016,276467,13,"PPG INDUSTRIES, INC."
"PPG",2017,161061,13,"PPG INDUSTRIES, INC."
"PPG",2018,136938,13,"PPG INDUSTRIES, INC."
"PPG",2019,145590,13,"PPG INDUSTRIES, INC."
"PPG",2020,91903,13,"PPG INDUSTRIES, INC."
"PPG",2021,101330,13,"PPG INDUSTRIES, INC."
"PPG",2022,109908,13,"PPG INDUSTRIES, INC."
"PPL",2010,85992130.368,13,"PPL ELECTRIC UTILITIES"
"PPL",2011,71500958.424,13,"PPL ELECTRIC UTILITIES"
"PPL",2012,67074181.168,13,"PPL ELECTRIC UTILITIES"
"PPL",2013,71000124.136,13,"PPL ELECTRIC UTILITIES"
"PPL",2014,70194948.592,13,"PPL ELECTRIC UTILITIES"
"PPL",2015,261888,13,"PPL ELECTRIC UTILITIES"
"PPL",2016,139360,13,"PPL ELECTRIC UTILITIES"
"PPL",2017,46512,13,"PPL ELECTRIC UTILITIES"
"PPL",2018,82448,13,"PPL ELECTRIC UTILITIES"
"PPL",2019,455895296,13,"PPL ELECTRIC UTILITIES"
"PPL",2020,431522896,13,"PPL ELECTRIC UTILITIES"
"PPL",2021,453544080,13,"PPL ELECTRIC UTILITIES"
"PPL",2022,462513984,13,"PPL ELECTRIC UTILITIES"
"PXD",2010,371710.75,13,"PIONEER NATURAL RESOURCES USA, INC."
"PXD",2011,1500400.56,13,"PIONEER NATURAL RESOURCES USA, INC."
"PXD",2012,1233338.94,13,"PIONEER NATURAL RESOURCES USA, INC."
"PXD",2013,1293819.43,13,"PIONEER NATURAL RESOURCES USA, INC."
"PXD",2014,1513637.09,13,"PIONEER NATURAL RESOURCES USA, INC."
"PXD",2015,4731734.24,13,"PIONEER NATURAL RESOURCES USA, INC."
"PXD",2016,9588667.16,13,"PIONEER NATURAL RESOURCES USA, INC."
"PXD",2017,10124330.62,13,"PIONEER NATURAL RESOURCES USA, INC."
"PXD",2018,9728857.39,13,"PIONEER NATURAL RESOURCES USA, INC."
"PXD",2019,2373755.42,13,"PIONEER NATURAL RESOURCES USA, INC."
"PXD",2020,2326753.18,13,"PIONEER NATURAL RESOURCES USA, INC."
"PXD",2021,3036460.36,13,"PIONEER NATURAL RESOURCES USA, INC."
"PXD",2022,3444935.65,13,"PIONEER NATURAL RESOURCES USA, INC."
"QCOM",2010,26940,13,"QUALCOMM INCORPORATED"
"QCOM",2011,27220,13,"QUALCOMM INCORPORATED"
"QCOM",2012,28774,13,"QUALCOMM INCORPORATED"
"QCOM",2013,129574,13,"QUALCOMM INCORPORATED"
"QCOM",2014,176337,13,"QUALCOMM INCORPORATED"
"QCOM",2015,239340,13,"QUALCOMM INCORPORATED"
"QCOM",2016,265260,13,"QUALCOMM INCORPORATED"
"QCOM",2017,248780,13,"QUALCOMM INCORPORATED"
"QCOM",2018,258284,13,"QUALCOMM INCORPORATED"
"QCOM",2019,248576,13,"QUALCOMM INCORPORATED"
"QCOM",2020,249948,13,"QUALCOMM INCORPORATED"
"QCOM",2021,249336,13,"QUALCOMM INCORPORATED"
"QCOM",2022,244300,13,"QUALCOMM INCORPORATED"
"RAI",2010,53829,13,"REYNOLDS AMERICAN INC."
"RAI",2011,52388,13,"REYNOLDS AMERICAN INC."
"RAI",2012,48726,13,"REYNOLDS AMERICAN INC."
"RAI",2013,50059,13,"REYNOLDS AMERICAN INC."
"RAI",2014,47297,13,"REYNOLDS AMERICAN INC."
"RAI",2015,48664,13,"REYNOLDS AMERICAN INC."
"RAI",2016,48448,13,"REYNOLDS AMERICAN INC."
"RAI",2017,41816,13,"REYNOLDS AMERICAN INC."
"RAI",2018,38630,13,"REYNOLDS AMERICAN INC."
"RAI",2019,38415,13,"REYNOLDS AMERICAN INC."
"RAI",2020,39257,13,"REYNOLDS AMERICAN INC."
"RAI",2021,39287,13,"REYNOLDS AMERICAN INC."
"RAI",2022,33229,13,"REYNOLDS AMERICAN INC."
"REX",2010,158633.28,13,"REX AMERICAN RESOURCES"
"REX",2011,325490,13,"REX AMERICAN RESOURCES"
"REX",2012,327658,13,"REX AMERICAN RESOURCES"
"REX",2013,324608,13,"REX AMERICAN RESOURCES"
"REX",2014,319836,13,"REX AMERICAN RESOURCES"
"REX",2015,320132,13,"REX AMERICAN RESOURCES"
"REX",2016,344584,13,"REX AMERICAN RESOURCES"
"REX",2017,363744,13,"REX AMERICAN RESOURCES"
"REX",2018,389214,13,"REX AMERICAN RESOURCES"
"REX",2019,474737,13,"REX AMERICAN RESOURCES"
"REX",2020,454306,13,"REX AMERICAN RESOURCES"
"REX",2021,576445,13,"REX AMERICAN RESOURCES"
"REX",2022,576114,13,"REX AMERICAN RESOURCES"
"SCHN",2010,141150,13,"SCHNITZER STEEL INDUSTRIES INC"
"SCHN",2011,146678,13,"SCHNITZER STEEL INDUSTRIES INC"
"SCHN",2012,146154,13,"SCHNITZER STEEL INDUSTRIES INC"
"SCHN",2013,161620,13,"SCHNITZER STEEL INDUSTRIES INC"
"SCHN",2014,161092,13,"SCHNITZER STEEL INDUSTRIES INC"
"SCHN",2015,167244,13,"SCHNITZER STEEL INDUSTRIES INC"
