"","V1","V2","V3"
"421","ALMATIS","AEMETIS ","5"
"422","ALMATIS BURNSIDE .","LINDE ","12"
"423","ALON ENERGY USA","TALEN ENERGY ","6"
"424","ALON USA","LONZA","5"
"425","ALON USA ENERGY, ","NUSTAR ENERGY ","7"
"426","ALON USA ENERGY","NUSTAR ENERGY ","7"
"427","ALONUSA ENERGY","NUSTAR ENERGY ","6"
"428","AHA METALLURGICAL RESOURCES","AHA METALLURGICAL RESOURCES","0"
"429","AHA NATURAL RESOURCES","TEAL NATURAL RESOURCES","5"
"430","AHA NATURAL RESOURCES .","TEAL NATURAL RESOURCES","7"
"431","AHA NATURAL RESOURCES, ","TEAL NATURAL RESOURCES","7"
"432","AHA NATURAL RESOURCES","TEAL NATURAL RESOURCES","5"
"433","AHA NATURAL RESOURECES","TEAL NATURAL RESOURCES","6"
"434","AHA AND OMEGA SEMICONDUCTOR","AHA AND OMEGA SEMICONDUCTOR","0"
"435","AHAPET .","AHABET ","3"
"436","ALSTOM GRID ","AVANGRID ","9"
"437","ALTA MESA SERVICES, ","SANOFI US SERVICES ","13"
"438","ALTAGAS .","ALTAGAS .","0"
"439","ALTAGAS RIPON ENERGY ","VALERO ENERGY ","11"
"440","ALTAGAS SERVICES (US) ","ALTAGAS ","14"
"441","ALTAGAS SERVICES US ","ALTAGAS ","12"
"442","ALTO INGREDIENTS, ","ALTO INGREDIENTS, ","0"
"443","ALTON STEEL .","US STEEL ","8"
"444","ALTRIA GROUP","ALTRIA GROUP","0"
"445","ALUMINA ","ALUMINA ","0"
"446","ALYESKA PIPELINE SERVICE ","TC PIPELINES ","16"
"447","AMALGAMATED BANK OF CHICAGO","STATE OF OHIO","20"
"448","AMALGAMATED SUGAR CO","THE SLAIR COS","15"
"449","AMALGAMATED SUGAR CO OREGON COOPERATIVE ","ROCK ENERGY COOPERATIVE","29"
"450","AMALGAMATED WARBASSE HOUSESRPORATED","TECK AMERICAN ORPORATED","26"
"451","AMEREN","AMEREN","0"
"452","AMEREN ","AMEREN ","0"
"453","AMEREN ENERGY GENERATING CO","REX ENERGY OPERATING ","12"
"454","AMEREN ENERGY GENERATING ","REX ENERGY OPERATING ","10"
"455","AMERESCO CHICOPEE LFGTE","ROCHE ","17"
"456","AMERICAN AIR LIQUIDE ","AMERICAN AIRLINES GROUP","12"
"457","AMERICAN AIRLINES GROUP","AMERICAN AIRLINES GROUP","0"
"458","AMERICAN BITUMINOUS POWER PARTNERS","STERLING POWER PARTNERS, ","21"
"459","AMERICAN CAST IRON PIPE ","AMERICAN AIRLINES GROUP ","16"
"460","AMERICAN COLLOID ","THE AMERICAN COAL ","9"
"461","AMERICAN CRYSTAL SUGAR","THE AMERICAN COAL ","14"
"462","AMERICAN CRYSTAL SUGAR ","THE AMERICAN COAL ","15"
"463","AMERICAN EAGLE ENERGY","MGE ENERGY","11"
"464","AMERICAN ELECTRIC POWER","AMERICAN ELECTRIC POWER","0"
"465","AMERICAN ELECTRIC POWER .","AMERICAN ELECTRIC POWER .","0"
"466","AMERICAN ENERGY ","MGE ENERGY ","7"
"467","AMERICAN ENERGY PARTNERS ","TERRA ENERGY PARTNERS","8"
"468","AMERICAN ENVIRONMENTAL LANDFILL","GFL ENVIRONMENTAL ","19"
"469","AMERICAN FUJI SEAL","SRI USA","13"
"470","AMERICAN HONDA MOTOR CO.","MAZDA MOTOR ","14"
"471","AMERICAN HONDA MOTOR ","MAZDA MOTOR ","11"
"472","AMERICAN MIDSTREAM PARTNERS, ","MARTIN MIDSTREAM PARTNERS ","7"
"473","AMERICAN MUNICIPAWER","AMERICAN ELECTRIC POWER","13"
"474","AMERICAN PROTEINS .","AMEREN ","12"
"475","AMERICAN REFINING GROUP","AMERICAN AIRLINES GROUP","10"
"476","AMERICAN STANDARD BRANDS","CONAGRA BRANDS ","17"
"477","AMERICAN SUGAR REFINING ","SAUDI REFINING ","15"
"478","AMERICAN SUGAR REFINING .","SAUDI REFINING ","16"
"479","AMERICAN SUGAR REFINING","SAUDI REFINING ","16"
"480","AMERICAS MINING ","COEUR MINING ","9"
"481","AMGEN ","AMGEN ","0"
"482","AMGEN .","AMGEN ","1"
"483","AMHERST COUNTY LANDFILL","SURRY COUNTY LANDFILL","10"
"484","AMPCO - PITTSBURGH SECURITIES V ","AMPCO-PITTSBURGH ","15"
"485","AMPLIFY ENERGY ","AMPLIFY ENERGY ","0"
"486","AMSTED INDUSTRIES, ","TC INDUSTRIES ","7"
"487","AMSTED RAIL , ","ATMEL ","10"
"488","AMSTED RAIL ","ATMEL ","8"
"489","ANADARKO PETROLEUM ","ANADARKO PETROLEUM ","0"
"490","ANADARKO PETROLEUM ","ANADARKO PETROLEUM ","0"
"491","ANADARKO US OFFSHORE ","SBM OFFSHORE","13"
"492","ANALOG DEVICES","ANALOG DEVICES","0"
"493","ANCHOR GLASS CONTAINER ","NUCOR STEEL ","17"
"494","ANCHOR HOCKING CO","ARCHROCK ","10"
"495","ANCHORAGE MUNICIPAL LIGHT & POWER","TAUNTON MUNICIPAL LIGHTING PLANT","23"
"496","ANDEAVOR","ANDEAVOR","0"
"497","ANDEAVOR (FMA TESORO )","ANDEAVOR","14"
"498","ANDEAVOR REFINING","ANDEAVOR","9"
"499","ANDERSON COLUMBIA","SANDERS LEAD ","12"
"500","ANDERSON ENERGY","DEVON ENERGY","5"
"501","ANDROSCOGGIN VALLEY REGIONAL REFUSE DISTRICT","ROSEVILLE ELECTRIC","32"
"502","ANDROSCOGGIN VALLY REGIONAL REFUSE DISPOSAL DISTRICT","ST LANDRY PARISH WASTE DISPOSAL DISTRICT","34"
"503","ANDROSCOGGING VALLY REGIONAL DISPOSAL DISTRICT","ST LANDRY PARISH WASTE DISPOSAL DISTRICT","32"
"504","ANGELINA CO. WASTE MANAGEMENT CENTER","WASTE MANAGEMENT ","19"
"505","ANGELINA COUNTY","RHEA COUNTYN","9"
"506","ANHEUSER BUSCH ","ANHEUSER-BUSCH INBEV","7"
"507","ANHEUSER-BUSCH","ANHEUSER-BUSCH INBEV","6"
"508","ANHEUSER-BUSCH INBEV","ANHEUSER-BUSCH INBEV","0"
"509","ANHEUSER-BUSCH INBEV","ANHEUSER-BUSCH INBEV","0"
"510","ANHEUSER-BUSCHNBEV","ANHEUSER-BUSCH INBEV","2"
"511","ANNE ARUNDEL COUNTYARYLAND (DEPT. OF PUBLIC WORKS - WASTE MANAGEMENT SERVICES","SANTA BARBARA COUNTY DEPT OF PUBLIC WORKS","52"
"512","ANNE ARUNDEL COUNTYARYLAND (DEPT. OF PUBLIC WORKS-WASTE MANAGEMENT SERVICES)","SANTA BARBARA COUNTY DEPT OF PUBLIC WORKS","51"
"513","ANTE ELECTRIC GENERATING COOPERATIVE","ROCK ENERGY COOPERATIVE","19"
"514","ANTERO RESOURCES APPALACHIAN ","ANTERO RESOURCES ","12"
"515","ANTERO RESOURCES ","ANTERO RESOURCES ","0"
"516","ANTERO RESOURCES ","ANTERO RESOURCES ","0"
"517","ANTERO RESOURCES ","ANTERO RESOURCES ","0"
"518","ANTERO RESOURCES PICEANCE ","ANTERO RESOURCES ","9"
"519","APACHE ","APACHE ","0"
"520","APOLLO INFRA EQUITY US FUND ","ALTO INGREDIENTS ","21"
"521","APPLETON PAPERS ","KOPPERS ","10"
"522","APPLETON PAPERS .","KOPPERS .","10"
"523","APPROACH RESOURCES, ","APPROACH RESOURCES ","1"
"524","APPVION  ","PEPCO  ","6"
"525","APPVION  COPR","KRATON CO","10"
"526","APPVION OPERATIONS ","TXI OPERATIONS ","8"
"527","APPVION","CAINE","6"
"528","ARABIAN AMERICAN DEVEENT ","BP AMERICA ","16"
"529","ARAPAHOE COUNTY","RHEA COUNTYN","7"
"530","ARAUCO NORTH AMERICA ","SASOL NORTH AMERICA ","7"
"531","ARCLIGHT ENERGY PARTNERS FUND VII ","NGL ENERGY PARTNERS ","18"
"532","ARCELOR MITTAL","ARCELORMITTAL","1"
"533","ARCH ACQUISITION ","S.B. ACQUISITIONS","10"
"534","ARCH COAL ORPORATED","ARCH COAL ","9"
"535","ARCH COAL ","ARCH COAL ","0"
"536","ARCH COAL .","ARCH COAL ","1"
"537","ARCH COAL","ARCH COAL ","1"
"538","ARCHDIOCESE OF CHICAGO","UNIVERSITY OF CHICAGO","15"
"539","ARCHER DANIELS MIDLAND","ARCHER DANIELS MIDLAND ","1"
"540","ARCHER DANIELS MIDLAND CO.","ARCHER DANIELS MIDLAND CO","1"
"541","ARCHER DANIELS MIDLAND ","ARCHER DANIELS MIDLAND ","0"
"542","ARCLIGHT ENERGY PARTNERS FUND ","NGL ENERGY PARTNERS ","14"
"543","ARCONIC ","ARCONIC ","0"
"544","ARCONIC ","ARCONIC ","0"
"545","ARCOSA ","ARCOSA ","0"
"546","ARCOSA, ","ARCOSA ","1"
"547","ARCTIC S REGIONAL ","ARCH COAL ","12"
"548","ARCTIC S REGIONAL S","ARCH COAL ","13"
"549","ARDAGH GLASS CONTAINERS .","RHEA COUNTYN","19"
"550","ARDAGH GLASS .","ALTAGAS .","9"
"551","ARDAGH GLASS PACKAGING ","GRAPHIC PACKAGING  ","14"
"552","ARGO INFRASTRUCTURE PARTNERS ","BROOKFIELD INFRASTRUCTURE PARTNERS ","10"
"553","ARGOS USA","ROXUL USA","6"
"554","ARIZONA BOARD OF REGENTS FOR AND ON BEHALF OF ARIZONA STATE UNIVERSITY","TRUSTEE'S OF THE CALIFORNIA STATE UNIVERSITY","50"
"555","ARIZONA ELECTRIC POWER COOPERATIVE","SEMINOLE ELECTRIC COOPERATIVE","17"
"556","ARIZONA STATE LAND DEPARTMENT","STATE OF ARIZONA LAND DEPARTMENT","15"
"557","ARKMASS","ARKEMA ","4"
"558","ARKANSAS ELECTRIC COOPERATIVE ","SOUTH TEXAS ELECTRIC COOPERATIVE ","13"
"559","ARKANSAS GLASS CONTAINER ","TRANSALTA ","17"
"560","ARKEMA DELAWARE ","ARKEMA ","9"
"561","ARKEMA ","ARKEMA ","0"
"562","ARKEMA .","ARKEMA ","1"
"563","ARMSTRONG ENERGYRPORATED","NOBLE ENERGYRPORATED","12"
"564","ARMSTRONG ENERGY","STONE ENERGY ","7"
"565","ARMSTRONG WORLD INDUSTRIES, ","ARMSTRONG WORLD INDUSTRIES ","1"
"566","ARMSTRONG WORLD INDUSTRIES","ARMSTRONG WORLD INDUSTRIES","0"
"567","ARROWHEAD PIPELINE.P.","PEMBINA PIPELINE ","16"
"568","ARROYO ENERGY, ","TRY ENERGY","7"
"569","ARTISTIC CARTON ","HARSCO ","11"
"570","ARUBA INVESTMENTS, ","SIEMENS ","13"
"571","ARUBA PETROLEUM","LAREDO PETROLEUM","7"
"572","ASAHI GLASS ","O-I GLASS ","6"
"573","ASCEND PERFORMANCE MATERIALS  ","EAGLE MATERIALS ","18"
"574","ASCEND PERFORMANCE MATERIALS  ","EAGLE MATERIALS ","18"
"575","ASCEND PERFORMANCE MATERIALS TEXAS","EAGLE MATERIALS ","22"
"576","ASH GROVE CEMENT ","ROCHE ","13"
"577","ASHLAND .","ASHLAND .","0"
"578","ASOTIN COUNTY","SAMPSON COUNTY","5"
"579","ASSOCIATED ELECTRIC COOPERATIE","SEMINOLE ELECTRIC COOPERATIVE","13"
"580","ASSOCIATED ELECTRIC COOPERATIVE ","SEMINOLE ELECTRIC COOPERATIVE ","12"
"581","ASSOCIATED ELECTRIC COOPERATIVE .","SEMINOLE ELECTRIC COOPERATIVE ","13"
"582","ASSOCIATED ELECTRIC COOPERATIVE","SEMINOLE ELECTRIC COOPERATIVE","12"
"583","ASTORIA GENERATING .P.","SEMPRA GENERATION","13"
"584","ATHENS-CLARKE COUNTY UNIFIED GOVERNMENT","THE CHARLES COUNTY GOVERNMENT","18"
"585","ATLANTIC COUNTY UTILITIES AUTHORITY","TUCKER COUNTY SOLID WASTE AUTHORITY","22"
"586","ATLANTIC POWER","ATLANTIC POWER","0"
"587","ATLANTIC POWER (US) GP","ATLANTIC POWER","8"
"588","ATLANTIC POWER ","ATLANTIC POWER","1"
"589","ATLANTIC POWER , ","ATLANTIC POWER","3"
"590","ATLANTIC POWER ","ATLANTIC POWER","1"
"591","ATLAS ENERGY, ","ATMOS ENERGY ","5"
"592","ATLAS PIPELINE PARTNERS.P.","TARGA PIPELINE PARTNERS, ","11"
"593","ATLAS RESOURCE PARTNERS.P.","NATURAL RESOURCE PARTNERS ","10"
"594","ATLAS RESOURCES PARTNERS.P.","NATURAL RESOURCE PARTNERS ","11"
"595","ATLAS SAND","VALE SA","7"
"596","ATLASPIPELINE PARTNERS, ","TARGA PIPELINE PARTNERS, ","7"
"597","ATMOS ENERGY  ","ATMOS ENERGY ","1"
"598","ATMOS ENERGY ","ATMOS ENERGY ","0"
"599","ATMOS ENERGY ","ATMOS ENERGY ","0"
"600","AUCILLA AREA SOLID WASTE ADMINISTRATION","TEXOMA AREA SOLID WASTE AUTHORITY","26"
"601","AUCILLA AREA SOLID WASTE FACILITY","TEXOMA AREA SOLID WASTE AUTHORITY","20"
"602","AUGUSTA-RICHMOND GEORGIA","RHODIA","18"
"603","AURIA SOLUTIONS USA ","TRC SOLUTIONS ","10"
"604","AURIGA POLYMERS .","POLYONE ","13"
"605","AURORA COOPERATIVE ETHANOL","PACIFIC ETHANOL","19"
"606","AURUBIS BUFFALO ","ABB ","12"
"607","AUSTIN ENERGY","STONE ENERGY ","6"
"608","AUSTIN POWDER CO","SNF  CO","11"
"609","AUSTIN UTILITIES","NORTHEAST UTILITIES","9"
"610","AUSTIN WHITE LIME ","INTEL ","12"
"611","AUSTRALIS TMS ","VIATRIS ","10"
"612","AVAGO TECHNOLOGIES U.S. .","AVAGO TECHNOLOGIES U.S. .","0"
"613","AVANT ENERGY","COVANTA ENERGY","4"
"614","AVENTINE RENEWABLE ENERGY","AVENTINE RENEWABLE ENERGY","0"
"615","AVENTINE RENEWABLE ENERGY ","AVENTINE RENEWABLE ENERGY","1"
"616","AVENTINE RENEWABLE ENERGY","AVENTINE RENEWABLE ENERGY","0"
"617","AVISTA ","AVISTA ","0"
"618","AXINFRA US (P-1) ","SABIC US  ","13"
"619","AXEON SPECIALTY PRODUCTS","SPECIALTY PRODUCTS  ","8"
"620","AXIALL","AXIALL ","1"
"621","AXIALL ","AXIALL ","0"
"622","B BRAUN MEDICAL US","BP AMERICA ","11"
"623","B-41 ASSOCIATES","CASCADES ","12"
"624","B.BRAUN MEDICAL .","BP AMERICA .","11"
"625","B.BRAUN MEDICAL US","BP AMERICA ","13"
"626","BAD AXE PROPERTY ","BERRY ","11"
"627","BADGER CREEK ","CREE ","8"
"628","BADGER STATE ETHANOL","STATOIL","15"
"629","BADLANDS ENERGY ","TALEN ENERGY ","7"
"630","BAE SYSTEMS  .","NESTLE  ","10"
"631","BALDWIN COUNTY SOLID WASTE","SEWARD COUNTY KANSAS","20"
"632","BALTIMORE COUNTY GOVERNMENT","THE CHARLES COUNTY GOVERNMENT","14"
"633","BANNOCK COUNTY IDAHO","RICE COUNTY","15"
"634","BARRICK GOLD ","BARRICK GOLD ","0"
"635","BARRICK GOLD OF NORTH AMERICA ","SASOL NORTH AMERICA ","14"
"636","BARROW UTILITIES & ELECTRIC COOPERATIVE ","SOUTH TEXAS ELECTRIC COOPERATIVE ","17"
"637","BARROW UTILITIES & ELECTRIC COOPERATIVE, ","SOUTH TEXAS ELECTRIC COOPERATIVE ","18"
"638","BARTHOLOMEW COUNTY SOLID WASTE MANAGEMENT DISTRICT","SAN BERNARDINO COUNTY SOLID WASTE MANAGEMENT DIV","24"
"639","BARTON COUNTY","ROBESON COUNTY","7"
"640","BARTON COUNTY KANSAS","SEWARD COUNTY KANSAS","8"
"641","BASF ","BASF ","0"
"642","BASF ","BASF ","0"
"643","BASF ","BASF ","0"
"644","BASIC AMERICAN FOODS","SCA AMERICAS","10"
"645","BASIC AMERICAN ","SCA AMERICAS ","6"
"646","BASIN CREEK POWER SERVICES","SAMSON RESOURCES","20"
"647","BASIN ELECTRIC","ESO ELECTRIC ","7"
"648","BASIN ELECTRIC POWER COOPERATIVE","SEMINOLE ELECTRIC COOPERATIVE","13"
"649","BASTROP ENERGY PARTNERS ","MARKWEST ENERGY PARTNERS ","9"
"650","BATESVILLE NATURAL GAS","NORTHERN NATURAL GAS ","15"
"651","BATTALION OIL ","BATTALION OIL ","0"
"652","BAVARIAN TRUCKING CO ","SWINGER TRUCKING ","14"
"653","BAVARIAN TRUCKING CO, ","SWINGER TRUCKING ","15"
"654","BAXTER HEALTHCARE OF PUERTO RICO","TERRACORE OPERATING CO","22"
"655","BAXTER INTERNATIONAL ","BAXTER INTERNATIONAL .","1"
"656","BAXTER INTERNATIONAL .","BAXTER INTERNATIONAL .","0"
"657","BAY COUNTY","SARPY COUNTY","4"
"658","BAYER ","BAYER ","0"
"659","BAYER GROUP","BAYER ","5"
"660","BAYER US  ","BAYER ","4"
"661","BAYER US  ","BAYER ","4"
"662","BAYONNE ENERGY CENTER","OGE ENERGY ","12"
"663","BAYOU STEEL GROUP","US STEEL ","10"
"664","BC OPERATING ","BOEING ","6"
"665","BCP IV GRAFTECH  ","ITC  ","12"
"666","BD BAYOU STEEL  LLV","US STEEL ","12"
"667","BEACON HEAD INVESTMENTS (USA) ","BLUESCOPE STEEL INVESTMENTS ","20"
"668","BEAM SUNTORY ","ENTERGY ","9"
"669","BEAR MOUNTAIN ","NEWMONT ","10"
"670","BEECH FORK PROCESSING ","BOEING ","15"
"671","BEECHCRAFT ","SECCRA","7"
"672","BEFESA Z US ","DELEK US ","9"
"673","BELDEN  & ACQUISITION ","S.B. ACQUISITIONS","13"
"674","BELLEFIELD BOILER PLANT","ELI LILLY AND ","19"
"675","BENNETT LUMBER PRODUCTS ","MUELLER WATER PRODUCTS ","17"
"676","BENTELER NORTH AMERICA ","LINDE NORTH AMERICA, ","10"
"677","BEOWULF ENERGY","PBF ENERGY ","7"
"678","BEPCO ","PEPCO  ","3"
"679","BERKELEY COUNTY WATER & SANITATION","STEELE COUNTYINNESOTA","25"
"680","BERKELEY COUNTY WATER & SANITATION AUTHORITY","SACRAMENTO COGENERATION AUTHORITY","31"
"681","BERKSHIRE ADVISERS ","THE AES ","13"
"682","BERKSHIRE ADVISERS, ","THE AES ","14"
"683","BERKSHIRE HATHAWAY","BERKSHIRE HATHAWAY .","2"
"684","BERKSHIRE HATHAWAY ENERGY","BERKSHIRE HATHAWAY .","7"
"685","BERKSHIRE HATHAWAY ","BERKSHIRE HATHAWAY .","1"
"686","BERKSHIRE HATHAWAY .","BERKSHIRE HATHAWAY .","0"
"687","BERKSHIRE POWER CO","VERESEN US POWER ","13"
"688","BERRY ","BERRY ","0"
"689","BERRY  (BRY)","BERRY ","6"
"690","BERRY GLOBAL GROUP ","BERRY GLOBAL GROUP ","0"
"691","BERRY PETROLEUM CO","ABRAXAS PETROLEUM ","10"
"692","BESSE FOREST PRODUCTS, ","ROSEBURG FOREST PRODUCTS","11"
"693","BHP BILLITON","BHP BILLITON","0"
"694","BHP BILLITON PETROLEUM (DEEPWATER) .","WHITING PETROLEUM ","24"
"695","BHP BILLITON NEW MEXICO COAL .","BHP BILLITON","18"
"696","BHP BILLITON PETROLEUM","BHP BILLITON","10"
"697","BHP BILLITON PETROLEUM (NORTH AMERICA) .","BP PRODUCTS NORTH AMERICA ","22"
"698","BHP BILLITON PETROLEUM  (USA) .","WHITING PETROLEUM ","19"
"699","BIF II DISTRICT ENERGY  III DELAWARE","SRC ENERGY ","25"
"700","BIF II DISTRICT ENERGY  IIIELAWARE","SRC ENERGY ","23"
"701","BIG ISLAND TRONA CO","KRATON CO","14"
"702","BIG RIVERS ELECTRIC ","ESO ELECTRIC ","9"
"703","BILL BARRETT ","UIL  ","10"
"704","BILL ODELL","DIODES ","9"
"705","BILLERUD AMERICAS ","BP AMERICA ","9"
"706","BIODYNE ","DIODES ","5"
"707","BIOFUEL ENERGY ","BIOFUEL ENERGY ","0"
"708","BIOGEN IDEC ","BIOGEN IDEC, ","1"
"709","BIOGEN ","BIOGEN ","0"
"710","BIOURJA GROUP","SI GROUP ","8"
"711","BIRCH RESOURCES","ARCH RESOURCES ","4"
"712","BIRLA CARBON USA ","ELANCO US ","11"
"713","BISHOP PETROLEUM ","OASIS PETROLEUM ","7"
"714","BJC HEALTHCARE","ALCOA ","12"
"715","BJC HEALTHCARE","ALCOA ","12"
"716","BKK ","","4"
"717","BKK ","","4"
"718","BKK ORTATION","KRATON ","7"
"719","BKV ","","4"
"720","BLACK HAWK COUNTY LANDFILL","SURRY COUNTY LANDFILL","15"
"721","BLACK HAWK MINING ","BLACK HILLS ","12"
"722","BLACK HILLS ","BLACK HILLS ","0"
"723","BLACK HILLS ","BLACK HILLS ","0"
"724","BLACK HILLS ENERGY","BLACK HILLS ENERGY","0"
"725","BLACK WARRIOR SOLID WASTE DISPOSAL AUTHORITY","RIVANNA SOLID WASTE AUTHORITY","25"
"726","BLACKROCK ","BLACKROCK ","0"
"727","BLOUNT COUNTY","ROBESON COUNTY","7"
"728","BLUE DOHIN ENERGY CO","BLUE DOHIN ENERGY CO","0"
"729","BLUE EARTH COUNTY ENVIRONMENTAL SERVICES","ROCK RIVER ENVIRONMENTAL SERVICES","21"
"730","BLUE HERON PAPER CO","VERSO PAPER ","11"
"731","BLUE MOUNTAIN MIDSTREAM","ENLINK MIDSTREAM","11"
"732","BLUE RIDGE RESOURCE AUTHORITY","ROANOKE VALLEY RESOURCE AUTHORITY","18"
"733","BLUECREST ENERGY ","GURT ENERGY ","7"
"734","BLUESCOPE STEEL INVESTMENTS ","BLUESCOPE STEEL INVESTMENTS ","0"
"735","BLUESCOPE STEEL INVESTMENTS  2","BLUESCOPE STEEL INVESTMENTS ","2"
"736","BLUESCOPE STEEL INVESTMENTS  3","BLUESCOPE STEEL INVESTMENTS ","2"
"737","BMW (US)  ","SSAB US  ","7"
"738","BMW (US)  ","SSAB US  ","7"
"739","BOARD OF GOVERNORS OF THE COLORADO STATE UNIVERSITY SYSTEM","TRUSTEE'S OF THE CALIFORNIA STATE UNIVERSITY","36"
"740","BOARD OF GOVERNORS STATE UNIVERSITY SYSTEM OF FLORIDA","THE UNIVERSITY SYSTEM OF GEORGIA","29"
"741","BOARD OF REGENTS OF THE UNIVERSITY OF NEBRASKA","THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS","23"
"742","BOARD OF REGENTS OF THE UNIVERSITY SYSTEM OF GEORGIA","THE UNIVERSITY SYSTEM OF GEORGIA","20"
"743","BOARD OF REGENTS UNIVERSITY SYSTEM OF GA","THE UNIVERSITY SYSTEM OF GEORGIA","22"
"744","BOARD OF WATER COMMISSIONERS","SANTA ROSA BOARD OF COUNTY COMMISSIONERS","20"
"745","BOC 220 GULF COAST BASIN ONSHORE","O-I GLASS ","26"
"746","BOC 220 GULF COAST BASIN ONSHORE","O-I GLASS ","26"
"747","BOEING CO","BOEING CO","0"
"748","BOISE CASCADE","BOISE CASCADE","0"
"749","BOISE CASCADE CO","BOISE CASCADE","3"
"750","BOISE ","BOISE ","0"
"751","BONANZA CREEK ENERGY ","BONANZA CREEK ENERGY ","0"
"752","BONANZA CREEK ENERGY, ","BONANZA CREEK ENERGY, ","0"
"753","BONNEVILLE NEVADA ","NEENAH ","13"
"754","BOONE COUNTY IOWA","ROBESON COUNTY","11"
"755","BOPCO ","BP","4"
"756","BOPCO, ","SUNOCO, ","5"
"757","BOROUGH OF FAIRBANKS NORTH STAR","TAQA NORTH ","24"
"758","BOUNTIFUL CITY","UIL  ","11"
"759","BOYD COUNTY SANITARY LANDFILL ","RUMPKE SANITARY LANDFILL","16"
"760","BP","BP","0"
"761","BP AMERICA ","BP AMERICA ","0"
"762","BP AMERICA ","BP AMERICA ","0"
"763","BP AMERICA .","BP AMERICA .","0"
"764","BP AMERICA PRODUCTION ","BP AMERICA ","11"
"765","BP EXPLORATION & PRODUCTION","RIO GRANDE EXPLORATION & PRODUCTION","12"
"766","BP IV GRAFTECH  ","ITC  ","11"
"767","BP PRODUCTS NORTH AMERICA ","BP PRODUCTS NORTH AMERICA ","0"
"768","BP PRODUCTS NORTH AMERICA ","BP PRODUCTS NORTH AMERICA ","0"
"769","BRADKEN ","AES ","6"
"770","BRADLEY COUNTY TN","RHEA COUNTYN","9"
"771","BRAINTREE ELECTRIC LIGHT DEPARTMENT","ESO ELECTRIC ","26"
"772","BRASKEM AMERICA","BRASKEM AMERICA","0"
"773","BRASKEM AMERICA ","BRASKEM AMERICA ","0"
"774","BRAZOS ELECTRIC POWER COOPERATIVE ","SEMINOLE ELECTRIC COOPERATIVE ","18"
"775","BRAZOS SANDY CREEK ELECTRIC COOPERATIVE ","SAN MIGUEL ELECTRIC COOPERATIVE ","18"
"776","BRAZOS VALLEY SOLID WASTE MANAGEMENT AGENCY ","SANTA FE SOLID WASTE MANAGEMENT AGENCY","16"
"777","BRAZOS VALLEY SOLID WASTE MANAGEMENT AGENCY, ","SANTA FE SOLID WASTE MANAGEMENT AGENCY","17"
"778","BREITBURN ENERGY CO ","DTE ENERGY CO","11"
"779","BREITBURN ENERGY PARTNERS ","NGL ENERGY PARTNERS ","10"
"780","BREVARD COUNTY BOARD OF COMMISSIONERS","SEMINOLE COUNTY BOARD OF COUNTY COMMISSIONERS","20"
"781","BRIDGESTONE AMERICAS  ","BRIDGESTONE AMERICAS ","1"
"782","BRIDGESTONE AMERICAS ","BRIDGESTONE AMERICAS ","0"
"783","BRIDGESTONE PROCUREMENT  USA ","BRIDGESTONE AMERICAS ","18"
"784","BRIGHAM YOUNG UNIVERSITY","ROWAN UNIVERSITY","12"
"785","BRIGHTSOURCE ENERGY","EVERSOURCE ENERGY","8"
"786","BRIGHTSOURCE ENERGY ","EVERSOURCE ENERGY","9"
"787","BRISTOL-MYERS SQUIBB CO","BRISTOL-MYERS SQUIBB CO","0"
"788","BROADCOM ","BROADCOM ","0"
"789","BROADCOM ","BROADCOM ","0"
"790","BROOKFIELD INFRASTRUCTURE PARTNERS ","BROOKFIELD INFRASTRUCTURE PARTNERS ","0"
"791","BROOKFIELD INFRASTRUCTURE PTNR","BROOKFIELD INFRASTRUCTURE PARTNERS ","5"
"792","BROOKFIELD RENEWABLE ENERGY GROUP","WEC ENERGY GROUP","19"
"793","BROOKFIELD RENEWABLE ENERGY PARTNERS ","NGL ENERGY PARTNERS ","19"
"794","BROOKFIELD RENEWABLE PARTNERS ","BROOKFIELD INFRASTRUCTURE PARTNERS ","17"
"795","BROOKFIELD RENEWABLE POWER","TIVERTON POWER","20"
"796","BROOKLYN NAVY YARD COGENERATION PARTNERS ","TRONA OPERATING PARTNERS","23"
"797","BROOME COUNTY DIV OF SOLID WASTE MANAGEMENT","SAN BERNARDINO COUNTY SOLID WASTE MANAGEMENT DIV","25"
"798","BROWARD COUNTY SOLID WASTE & RECYCLING SERVICES","ROME-FLOYD COUNTY SOLID WASTE COMMISSION","33"
"799","BROWN COUNTY SOUTH DAKOTA","ROWAN COUNTYORTH CAROLINA","14"
"800","BROWN UNIVERSITY","ROWAN UNIVERSITY","2"
"801","BROWN UNIVERSITY IN PROVIDENCE IN THE STATE OF RHODE ISLAND &  PROVIDENCE PLANTATIONS","UNIVERSITY OF NORTHERN IOWA","66"
"802","BROWN-FORMAN ","BROWN-FORMAN ","0"
"803","BROWNSVILLE PUBLIC UTILITIES BOARD","ROCHESTER PUBLIC UTILITIES","18"
"804","BRUNDIDGE ACQUISITIONS","S.B. ACQUISITIONS","11"
"805","BRUNSWICK ","BRUNSWICK ","0"
"806","BTA","","3"
"807","BUCKEYE PARTNERS ","OCI PARTNERS ","8"
"808","BUCKEYE POLLUTION CONTROL ","JOHNSON CONTROLS ","19"
"809","BUCKEYE POWER CO","NUCOR ","12"
