"","V1","V2","V3"
"404","ATHENS-CLARKE COUNTY UNIFIED GOVERNMENT","SALT LAKE COUNTY","29"
"405","ATI LADISH LLC","SCI LLC","11"
"406","ATI Ladish LLC","Linde LLC","11"
"407","ATLANTI C POWER CORP","CAPITAL POWER CORP","10"
"408","ATLANTIC COUNTY UTILITIES AUTHORITY","SALEM COUNTY IMPROVEMENT AUTHORITY","25"
"409","ATLANTIC POWER","ALCOA CORP","12"
"410","ATLANTIC POWER CORP","CAPITAL POWER CORP","9"
"411","ATLANTIC POWER CORPORATION","APACHE CORPORATION","12"
"412","ATLANTIC POWER LP","ALCOA CORP","13"
"413","ATLAS ENERGY GROUP LLC","ATMOS ENERGY CORP","13"
"414","ATLAS HOLDINGS LLC","ITC HOLDINGS CORP","11"
"415","ATLAS PIPELINE PARTNERS, LP","MARKWEST ENERGY PARTNERS, LP","17"
"416","ATLAS RESOURCE PARTNERS LP","AGL RESOURCES INC","17"
"417","ATLAS SAND","ALTAGAS LTD","9"
"418","ATLAS SAND CO LLC","SCI LLC","12"
"419","ATMEL CORP","ATMEL CORP","0"
"420","ATMOS ENERGY CORP","ATMOS ENERGY CORP","0"
"421","ATP OIL & GAS CORP","MAGNOLIA OIL & GAS CORP","9"
"422","ATP Oil & Gas Corporation","PPl Corporation","12"
"423","ATTIS BIOFUELS LLC","SCI LLC","13"
"424","AUCILLA AREA SOLID WASTE ADMINISTRATION","SALINAS VALLEY SOLID WASTE AUTHORITY","29"
"425","AUGUSTA-RICHMOND GEORGIA","MATERION CORP","19"
"426","AUGUSTUS ENERGY RESOURCES LLC","SAGE NATURAL RESOURCES LLC","17"
"427","AURIA SOLUTIONS USA INC","ARCOSA INC","15"
"428","AURIGA POLYMERS INC","DIODES INC","13"
"429","AURORA COOPERATIVE ETHANOL","PACIFIC ETHANOL","19"
"430","AURORA ENERGY LLC","SABINAL ENERGY LLC","9"
"431","AURORA ENERGY, LLC","SABINAL ENERGY LLC","10"
"432","AURUBIS BUFFALO INC","UNISEA INC","13"
"433","AUSTIN ENERGY","DEVON ENERGY","9"
"434","AUSTIN ENERGY CORP","TALEN ENERGY CORP","7"
"435","AUSTIN POWDER HOLDINGS CO","UIL HOLDINGS CORP","14"
"436","AUSTIN WHITE LIME CO","INTEL CORP","14"
"437","AUSTRALIS TMS INC","AT&T INC","11"
"438","AUX SABLE","ABB","8"
"439","AUX SABLE LIQUID PRODUCTS","SALT RIVER PROJECT","21"
"440","AUX SABLE LIQUID PRODUCTS LP","AXIALL CORP","23"
"441","AUX SABLE MIDSTREAM LLC","SALT CREEK MIDSTREAM LLC","11"
"442","AVAGO TECHNOLOGIES US INC","AVAGO TECHNOLOGIES US INC","0"
"443","AVANGRID INC","AVANGRID INC","0"
"444","AVENAL REGIONAL LANDFILL","ALUMINA LTD","19"
"445","AVENTINE RENEWABLE ENERGY INC","GREEN PLAINS RENEWABLE ENERGY INC","12"
"446","AVENUE CAPITAL GROUP","ARES CAPITAL CORP","11"
"447","AVISTA CORP","AVISTA CORP","0"
"448","AW POWER HOLDINGS LLC","POST HOLDINGS INC","12"
"449","AW Power Holdings, LLC","Rupert Holdings, LLC","10"
"450","AXEON SPECIALTY PRODUCTS","LAREDO PETROLEUM","20"
"451","AXIALL CORP","AXIALL CORP","0"
"452","AXIALL CORPORATION","AXIALL CORPORATION","0"
"453","AXIP PRODUCER SERVICES LLC","APPROACH RESOURCES INC","20"
"454","AXIUM BNY COGENERATION PARTNERS LLC","GENERAL MOTORS LLC","25"
"455","AZURE MIDSTREAM ENERGY LLC","ANTERO MIDSTREAM LLC","14"
"456","AbbVie Inc.","AbbVie Inc.","0"
"457","Abbott Hospitals","Statoil","13"
"458","Abbott Laboratories","Abbott Laboratories","0"
"459","Abbott Labortories","Abbott Labortories","0"
"460","Abel, Gregory E","GE","13"
"461","Abengoa Bioenergy Corpopration","Devon Energy Corporation","14"
"462","Abengoa Bioenergy Maple, LLC","Seaboard Energy, LLC","20"
"463","Abengoa Bioenergy US Holding, Inc","SSAB US Holding Inc","18"
"464","Abengoa Bioenergy US Holding, Inc.","SSAB US Holding Inc","19"
"465","AbiBow U. S., Inc.","Agrium U.S. Inc","11"
"466","AbiBow US Inc","Agrium US Inc","8"
"467","Abraxas Petroleum Corp","Abraxas Petroleum Corp","0"
"468","Absolute Energy, L.L.C.","Tecolote Energy LLC","12"
"469","Acadia Parish Police Jury","Union Parish Police Jury","9"
"470","Acadian Gas Pipeline System","Targa GCX Pipeline LLC","21"
"471","Access Midstream Partners LP","DCP Midstream Partners LP","9"
"472","Access Midstream Partners, L.P","DCP Midstream Partners, LP","10"
"473","Access Midstream Partners, L.P.","DCP Midstream Partners, LP","11"
"474","Accuride Corp","Ameren Corp","8"
"475","Accuride Corporation","Apache Corporation","8"
"476","Accuride Corportion","Apache Corporation","9"
"477","Acero Junction Inc","Sunoco Inc","12"
"478","Acme Brick Company","The Boeing Company","12"
"479","Ada Cogen Holdings, LP","TA Ada Holdings LLC","13"
"480","Ada County","Sarpy County","6"
"481","Ada County Solid Waste Management","Tulare County Solid Waste Department","17"
"482","Adams-Columbia Electric Cooperative","Seminole Electric Cooperative Inc","20"
"483","Adkins Energy LLC","UP Energy LLC","8"
"484","AdvanSix Inc","AdvanSix Inc","0"
"485","Advance Energy Partners, LLC","Sanare Energy Partners, LLC","7"
"486","Advanced BioEnergy","Xcel Energy","11"
"487","Advanced BioEnergy, LLC","Sundance Energy, INC","13"
"488","Advanced Disposal","Advanced Disposal","0"
"489","Advanced Disposal Services","Advanced Disposal Services","0"
"490","Advanced Graphite Materials LLC","Venator Materials LLC","18"
"491","Aera Energy LLC","Spectra Energy LLC","5"
"492","Ag Processing Inc","Amgen Inc","10"
"493","Agave Energy Co","SM Energy Co","7"
"494","Agave Energy Company","DTE Energy Company","8"
"495","Agave Energy Holdings","Riverside Energy Holdings","10"
"496","Agra Marke Quality Grains Inc.","One Gas Inc.","22"
"497","Agra Resources Coop","Targa Resources Corp","7"
"498","Agra Resources Coop dba POET Biorefining Glenville","Targa Resources Corporation","37"
"499","Agra Resources LLC","Roan Resources LLC","6"
"500","Agri-Mark","","9"
"501","Agrifos Fertilizer L.L.C.","Pfizer","21"
"502","Agrium U.S. Inc","Agrium U.S. Inc","0"
"503","Agrium U.S. Inc.","Agrium U.S. Inc","1"
"504","Agrium U.S., Inc","Agrium U.S. Inc","1"
"505","Agrium US Inc","Agrium US Inc","0"
"506","Agropur Inc","Spire Inc","8"
"507","Ahlstrom Filtration LLC","Styron LLC","17"
"508","Ahlstrom-Munksj North America Specialty Solutions LLC","Traxys North America LLC","37"
"509","Ahlstrom-Munksjo North America Specialty Solutions LLC","Sylvamo North America LLC","37"
"510","Air Liquide America LP","Air Liquide America LP","0"
"511","Air Liquide Large Industries U.S. LP","Air Liquide America LP","22"
"512","Air Liquide Large Industries US LP","Air Liquide America LP","20"
"513","Air Liquide USA Inc","Agrium US Inc","10"
"514","Air Products & Chemicals, Inc.","Air Products & Chemicals, Inc.","0"
"515","Air Products and Chemicals Inc.","Air Products & Chemicals, Inc.","5"
"516","Air Products and Chemicals, Inc","Air Products & Chemicals, Inc.","5"
"517","Air Products and Chemicals, Inc.","Air Products & Chemicals, Inc.","4"
"518","Aircraft Services Corporation (GE entity)","Aircraft Services Corporation (GE entity)","0"
"519","Aircraft Services Corporation - General Electric","Aircraft Services Corporation (GE entity)","19"
"520","Ajinomoto Animal Nutrition North America INC","Saint-Gobain North America","28"
"521","Ajinomoto Health & Nutrition North America INC","Saint-Gobain North America","30"
"522","Ajinomoto Heartland, INC","Diodes INC","20"
"523","Ajinomoto U.S.A., Inc.","Agrium U.S. Inc","13"
"524","Aka Energy Group, LLC","Tellus Energy Group, LLC","9"
"525","Akron Energy Systems, LLC","UP Energy LLC","16"
"526","Akzo Nobel Chemicals, Inc.","Akzo Nobel Chemicals, Inc.","0"
"527","Akzo Nobel Pulp & Performance Chemicals Inc","Akzo Nobel Chemicals, Inc.","21"
"528","Al Turi Landfill, Inc.","T S Landfill, Inc.","8"
"529","Al-Corn Clean Fuel","Ameren","16"
"530","Alabama Municipal Electric Authority","Tampa Electric Co","23"
"531","Aladdin Mills Inc","AdvanSix Inc","13"
"532","Alamance County","Rice County","8"
"533","Alaska Electric and Energy Cooperative, Inc.","Seminole Electric Cooperative, Inc.","23"
"534","Alaska Village Electric Cooperative","San Miguel Electric Cooperative Inc","18"
"535","Albemarle Corporation","Albemarle Corporation","0"
"536","Albert Einstein College of Medicine","The College of New Jersey","30"
"537","Albiorix Inc.","AbbVie Inc.","8"
"538","Alcan Rolled Products - Ravenswood, LLC","Stanolind Production LLC","27"
"539","Alcoa Corp","Alcoa Corp","0"
"540","Alcoa INC","Arcosa INC","3"
"541","Alcoa Inc","Tesla Inc","6"
"542","Alcoa Inc.","Ashland Inc.","6"
"543","Alcoa, Inc","Nicor, Inc","6"
"544","Alcon Laboratories, Inc.","Alcon Laboratories, Inc.","0"
"545","Aleris International Inc.","Baxter International Inc.","8"
"546","Alexander & Baldwin, Inc.","Alexander & Baldwin, Inc.","0"
"547","Alexin, LLC","Solae, LLC","7"
"548","Algonquin Gas Transmission, LLC","Allison Transmission Inc","19"
"549","Algonquin Power Fund (America) Inc.","BP America Inc.","22"
"550","Algonquin Power Sanger, LLC","Sonneborn LLC","20"
"551","Algonquin Power Windsor Locks, L.L.C.","Town of Windsor","28"
"552","Algonquin Power Windsor Locks, LLC","Town of Windsor","25"
"553","Alinda Investments LLC","Tulsa Cement LLC","14"
"554","Alkegen (formerly Unifrax LLC)","TexGen Power LLC","24"
"555","All American Asphalt","SCA Americas","12"
"556","All American Asphaly","SCA Americas","12"
"557","All American Oil and Gas, Inc.","SCA Americas, Inc.","16"
"558","Allegany Generating Station, LLC","Temple Generation I LLC","21"
"559","Allegheny Energy","Devon Energy","10"
"560","Allegheny Energy Supply","Talen Energy Corp","16"
"561","Allegheny Technologies Incorporated","Allegheny Technologies Incorporated","0"
"562","Allen County Kansas","Seward County Kansas","9"
"563","Allen County, Kansas","Seward County Kansas","10"
"564","Allens, Inc.","Amgen Inc","7"
"565","Allete","","6"
"566","Alliance Coal, LLC","Sunrise Coal, LLC","11"
"567","Alliance Energy Group","WEC Energy Group","11"
"568","Alliance NYGT, LLC","Solae, LLC","12"
"569","Alliance Petroleum CORP","Marathon Petroleum CORP","12"
"570","Alliant Energy","Entergy","9"
"571","Alliant Energy Coporation","Alliant Energy Corporation","1"
"572","Alliant Energy Corporation","Alliant Energy Corporation","0"
"573","Alliant Techsystems Inc","Alliant Techsystems Inc","0"
"574","Alliant Techsystems Operations LLC","Alliant Techsystems Inc","15"
"575","Allied Waste Transporation Inc.","Allison Transmission Inc","19"
"576","Allison Transmission INC","Allison Transmission Inc","4"
"577","Almatis","","7"
"578","Almatis Burnside Inc.","Ashland Inc.","13"
"579","Alon Energy USA","Devon Energy","9"
"580","Alon USA","Vale SA","7"
"581","Alon USA Energy, Inc","Ring Energy, Inc","10"
"582","Alon USA Energy, Inc.","Talos Energy Inc.","10"
"583","AlonUSA Energy, Inc.","Talos Energy Inc.","9"
"584","Alpha Metallurgical Resources","Alpha Metallurgical Resources","0"
"585","Alpha Metallurgical Resources, LLC","Alpha Metallurgical Resources","5"
"586","Alpha Natural Resources","Teal Natural Resources","7"
"587","Alpha Natural Resources Inc.","Teal Natural Resources","12"
"588","Alpha Natural Resources, Inc","Teal Natural Resources","12"
"589","Alpha Natural Resources, Inc.","Teal Natural Resources","13"
"590","Alpha Natural Resoureces, Inc.","Teal Natural Resources","14"
"591","Alpha and Omega Semiconductor","Alpha and Omega Semiconductor","0"
"592","AlphaGen Power LLC","TexGen Power LLC","8"
"593","Alphapet Inc.","Starpet Inc","8"
"594","Alpont LLC","Styron LLC","8"
"595","Alstom Grid Inc","Greif Inc.","11"
"596","AltEn LLC","Styron LLC","7"
"597","Alta Mesa Services, LP","Utica Gas Services, LLC","13"
"598","AltaGas Ltd.","AltaGas Ltd.","0"
"599","AltaGas Ripon Energy Inc","Ring Energy, Inc","12"
"600","AltaGas Services (US) Inc","Terves Inc","17"
"601","AltaGas Services US Inc","Terves Inc","15"
"602","Altair Disposal Services, LLC","Advanced Disposal Services","15"
"603","Alto Ingredients, Inc","Alto Ingredients, Inc","0"
"604","Alton Steel Inc.","Steelcase Inc","11"
"605","Altria Group, Inc.","Altria Group, Inc.","0"
"606","Alumina Ltd","Alumina Ltd","0"
"607","Alyeska Pipeline Service Company","Superior Pipeline Company","21"
"608","Amalgamated Bank of Chicago","State of Ohio","20"
"609","Amalgamated Sugar Co","The Amalgamated Sugar Company LLC","13"
"610","Amalgamated Sugar Co Oregon Cooperative CORP","The Amalgamated Sugar Company LLC","29"
"611","Amalgamated Warbasse Houses, Incorporated","Ingredion Incorporated","29"
"612","Ameredev II LLC","Ameren","11"
"613","Ameren","Ameren","0"
"614","Ameren Corp","Ameren Corp","0"
"615","Ameren Energy Generating Co","S2 Energy Operating, LLC","17"
"616","Ameren Energy Generating Company","DTE Energy Company","20"
"617","Ameresco Chicopee LFGTE","Ameren Corp","16"
"618","American Air Liquide Holdings, Inc.","Roche Holdings, Inc.","21"
"619","American Airlines Group","American Airlines Group","0"
"620","American Bituminous Power Partners","Sterling Power Partners, LP","23"
"621","American Cast Iron Pipe Company","The American Coal Company","18"
"622","American Colloid Company","The American Coal Company","9"
"623","American Crystal Sugar","The American Coal Co","16"
"624","American Crystal Sugar Company","The American Coal Company","15"
"625","American Eagle Energy","Sempra Energy","14"
"626","American Electric Power","American Electric Power Corp.","6"
"627","American Electric Power Corp.","American Electric Power Corp.","0"
"628","American Energy Corporation","Alliant Energy Corporation","7"
"629","American Energy Partners LP","Spectra Energy Partners, LP","10"
"630","American Environmental Landfill","GFL Environmental Inc","20"
"631","American Fuji Seal, Inc.","BP America Inc.","15"
"632","American Honda Motor Co.","The American Coal Co","16"
"633","American Honda Motor Company","Ford Motor Company","14"
"634","American Midstream GP, LLC","Antero Midstream LLC","12"
"635","American Midstream Partners, LP","Western Midstream Partners, LP","9"
"636","American Municipal Power, Inc.","Texas Municipal Power Agency","16"
"637","American Proteins Inc.","BP America Inc.","13"
"638","American Refining Group","American Airlines Group","10"
"639","American Securities LLC","Rex American Resources","17"
"640","American Standard Brands","North American Stainless","20"
"641","American Sugar Refining Inc","Saudi Refining Inc","15"
"642","American Sugar Refining Inc.","Saudi Refining Inc","16"
"643","American Sugar Refining, Inc.","Saudi Refining Inc","17"
"644","American Zinc Recycling LLC","Steel Dust Recycling LLC","19"
"645","Americas Mining Corporation","Newmont Mining Corporation","13"
"646","Amgen Inc","Amgen Inc","0"
"647","Amgen Inc.","Amgen Inc","1"
"648","Amherst County Landfill","Surry County Landfill","10"
"649","Ampco - Pittsburgh Securities V Corporation","Apache Corporation","27"
"650","Amplify Energy Corp","Amplify Energy Corp","0"
"651","Amsted Industries, Inc","Cytec Industries Inc.","9"
"652","Amsted Rail Company, Inc","Rex Coal Company","16"
"653","Amsted Rail Company, Inc.","Rex Coal Company","17"
"654","Anadarko Petroleum Corp","Anadarko Petroleum Corporation","7"
"655","Anadarko Petroleum Corporation","Anadarko Petroleum Corporation","0"
"656","Anadarko US Offshore CORP LLC","SBM Offshore","21"
"657","Anadarko US Offshore Corporation","Anadarko Petroleum Corporation","16"
"658","Anadarko US Offshore LLC","SBM Offshore","16"
"659","Analog Devices, Inc.","Analog Devices, Inc.","0"
"660","Anchor Glass Container Corporation","Scana Corporation","19"
"661","Anchor Hocking CO","The Boeing Co","14"
"662","Anchorage Municipal Light & Power","Taunton Municipal Lighting Plant","25"
"663","Andeavor","Andeavor","0"
"664","Andeavor (FMA Tesoro Corp)","Tesoro Corp","15"
"665","Andeavor Refining","Andeavor","9"
"666","Anderson Columbia","Verso Corp","13"
"667","Anderson Energy, Inc.","Walter Energy, Inc.","10"
"668","Androscoggin Valley Regional Refuse District","Roseville Electric","36"
"669","Androscoggin Vally Regional Refuse Disposal District","St Landry Parish Waste Disposal District","38"
"670","Androscogging Vally Regional Disposal District","Ventura Regional Sanitation District","34"
"671","Angelina Co. Waste Management Center","Waste Management Inc","20"
"672","Angelina County","Rice County","10"
"673","Anheuser Busch Inc","Anheuser-Busch InBev","6"
"674","Anheuser-Busch","Anheuser-Busch InBev","6"
"675","Anheuser-Busch Brewing Properties, LLC","Anheuser-Busch InBev","24"
"676","Anheuser-Busch Companies, LLC","Anheuser-Busch InBev","15"
"677","Anheuser-Busch InBev","Anheuser-Busch InBev","0"
"678","Anheuser-Busch Inbev","Anheuser-Busch InBev","2"
"679","Anheuser-Busch, InBev","Anheuser-Busch InBev","1"
"680","Anne Arundel County, Maryland (Dept. of Public Works - Waste Management Services","San Bernardino County Solid Waste Management Div","58"
"681","Anne Arundel County, Maryland (Dept. of Public Works-Waste Management Services)","San Bernardino County Solid Waste Management Div","57"
"682","Antelope Electric Generating Cooperative","Rock Energy Cooperative","25"
"683","Antero Midstream LLC","Antero Midstream LLC","0"
"684","Antero Resources Appalachian Corp","Antero Resources Corporation","19"
"685","Antero Resources CORPORATION","Synergy Resources CORP","14"
"686","Antero Resources Corp","Antero Resources Corporation","7"
"687","Antero Resources Corporation","Antero Resources Corporation","0"
"688","Antero Resources Piceance Corp","Antero Resources Corporation","16"
"689","Apache Corporation","Apache Corporation","0"
"690","Apex Energy LLC","UP Energy LLC","6"
"691","Apex Environmental LLC","GFL Environmental Inc","13"
"692","Apollo Infra Equity US Fund LP","Sanofi US","27"
"693","Appleton Coated LLC","Solae, LLC","15"
"694","Appleton Papers Inc","Koppers Inc.","13"
"695","Appleton Papers Inc.","Koppers Inc.","12"
"696","Appleton Property Ventures, LLC","Clean Harbors, LLC","23"
"697","Approach Resources, INC","Roan Resources LLC","13"
"698","Appvion Holding CORP","SNF Holding Co","14"
"699","Appvion Holdings copr","ITC Holdings Corp","14"
"700","Appvion Operations INC","TXI Operations Inc","14"
"701","Appvion, Inc.","Spansion Inc.","8"
"702","Arabian American Development Company","The American Coal Company","23"
"703","Aracoma Coal CO LLC","Arch Coal Inc","14"
"704","Arapahoe County","Sampson County","9"
"705","Arauco North America INC","Sasol North America Inc","11"
"706","Arbutus Management Holdings, LLC","Rupert Holdings, LLC","18"
"707","ArcLight Energy Partners Fund VII LP","NGL Energy Partners LP","18"
"708","Arcelor Mittal","ArcelorMittal","1"
"709","ArcelorMittal Coal Group USA, LLC.","ArcelorMittal","21"
"710","ArcelorMittal Holdings LLC","ArcelorMittal","13"
"711","ArcelorMittal North America Holdings LLC","Seneca North American Coal LLC","24"
"712","ArcelorMittal Tubular Products USA LLC","ArcelorMittal","25"
"713","ArcelorMittal USA LLC","ArcelorMittal","8"
"714","ArcelorMittal USA LLC.","ArcelorMittal","9"
"715","Arch Acquisition Holdings, Inc.","Post Holdings, Inc.","16"
"716","Arch Coal INCORPORATED","Arch Coal Inc","13"
"717","Arch Coal Inc","Arch Coal Inc","0"
"718","Arch Coal Inc.","Arch Coal Inc","1"
"719","Arch Coal, Inc.","Arch Coal Inc","2"
"720","Archdiocese of Chicago","University of Chicago","15"
"721","Archer Daniels Midland","Archer Daniels Midland Company","8"
"722","Archer Daniels Midland Co.","Archer Daniels Midland Company","6"
"723","Archer Daniels Midland Company","Archer Daniels Midland Company","0"
"724","Arclight Energy Partners Fund LP","NGL Energy Partners LP","16"
"725","Arconic Corp","Arconic Corp","0"
"726","Arconic Inc","Tronox Inc","7"
"727","Arcosa INC","Arcosa INC","0"
"728","Arcosa, Inc","Arcosa INC","5"
"729","Arctic Slope Regional Corporation","Materion Corporation","19"
"730","Arctic Slope Regional Corporations","Materion Corporation","20"
"731","Ardagh Glass Containers Inc.","Arch Coal Inc","19"
"732","Ardagh Glass Inc.","O-I Glass Inc","10"
"733","Ardagh Glass Packaging Inc","O-I Glass Inc","19"
"734","Argo Infrastructure Partners LLC","Strategic Value Partners LLC","22"
"735","Argo Infrastructure Partners LP","OCI Partners LP","20"
"736","Argos USA","Petrobras USA","8"
"737","Arizona Board of Regents for and on behalf of Arizona State University","Trustee's of the California State University","50"
"738","Arizona Chemical Company, LLC","Dow Chemical Company","13"
"739","Arizona Electric Power Cooperative","American Electric Power Corp.","17"
"740","Arizona State Land Department","State of Arizona Land Department","15"
"741","ArkMass","","7"
"742","Arkansas Electric Cooperative Corporation","TransAlta Corporation","24"
"743","Arkansas Glass Container Corporation","TransAlta Corporation","19"
"744","Arkansas Steel Associates, LLC","Standard Steel, LLC","21"
"745","Arkema Delaware Inc","Arkema Inc","9"
"746","Arkema Inc","Arkema Inc","0"
"747","Arkema Inc.","Arkema Inc","1"
"748","Arlington Valley LLC","Linde LLC","15"
"749","Armor Energy, LLC","UP Energy LLC","8"
"750","Armstrong Energy, INCORPORATED","Noble Energy, INCORPORATED","12"
"751","Armstrong Energy, Inc.","Ring Energy, Inc","10"
"752","Armstrong World Industries, Inc","Armstrong World Industries, Inc.","1"
"753","Armstrong World Industries, Inc.","Armstrong World Industries, Inc.","0"
"754","Arrowhead Environmental Partners, LLC","Terra Energy Partners LLC","22"
"755","Arrowhead Pipeline, L.P.","Rowdy Pipeline LLC","14"
"756","Arroyo Energy, LP","Try Energy","9"
"757","Arsenal Resources, LLC","Roan Resources LLC","10"
"758","Artistic Carton Company","Monsanto Company","15"
"759","Aruba Investments, Inc","Texas Instruments Inc","13"
"760","Aruba Petroleum, Inc.","Oasis Petroleum Inc","10"
"761","Asahi Glass Company","Phillips66 Company","13"
"762","Ascend Performance Materials Holdings INC","Total Holdings Inc","29"
"763","Ascend Performance Materials Holdings Inc","Total Holdings Inc","25"
"764","Ascend Performance Materials LLC","Venator Materials LLC","17"
"765","Ascend Performance Materials Texas, Inc.","Eagle Materials, Inc.","25"
"766","Ascend Performance Materials, LLC","Venator Materials LLC","18"
"767","Ascent Resources, LLC","Roan Resources LLC","9"
"768","Ash Grove Cement Company","The Monarch Cement Company","14"
"769","Ashland Inc.","Ashland Inc.","0"
"770","Ashley Energy LLC","Clearway Energy LLC","8"
"771","Asotin County","Robeson County","7"
"772","Aspen Midstream, LLC","Antero Midstream LLC","8"
"773","Aspen Scrbgrass Participant (Arclight Capital Partners, LLC)","Terra Energy Partners LLC","43"
"774","Aspen Scrubgrass Participant, LLC (Olympus Power, LLC)","Terra-Gen Power, LLC","42"
"775","Aspen Scrubgrass Participant, LLC(Arclight Capital Partners LLC)","Sun Capital Partners Inc","46"
"776","Associated Electric Cooperatie, Inc.","Seminole Electric Cooperative, Inc.","15"
"777","Associated Electric Cooperative Inc","Seminole Electric Cooperative Inc","14"
"778","Associated Electric Cooperative Inc.","Seminole Electric Cooperative Inc","15"
"779","Associated Electric Cooperative, Inc.","Seminole Electric Cooperative, Inc.","14"
"780","Astoria Energy LLC","Spectra Energy LLC","8"
"781","Astoria Energy LLC & Astoria Energy II LLC","Steward Energy II LLC","29"
"782","Astoria Generating Company, L.P.","Boeing Company","20"
"783","Athens-Clarke County Unified Government","The Charles County Government","20"
"784","Atlantic County Utilities Authority","Tucker County Solid Waste Authority","24"
"785","Atlantic Power","Atlantic Power","0"
"786","Atlantic Power (US) GP","Atlantic Power","8"
"787","Atlantic Power Corporation","Alliant Energy Corporation","12"
"788","Atlantic Power Holdings, Inc","Seacor Holdings Inc","13"
